Link,Name
http://www.wikidata.org/entity/Q18602501,बेगाराम चौहान
http://www.wikidata.org/entity/Q31314249,रविन्द्र जायसवाल
http://www.wikidata.org/entity/Q31338484,लाल कृष्ण कुमार पाल
http://www.wikidata.org/entity/Q21607987,अरुण चन्द्र गुहा
http://www.wikidata.org/entity/Q31336202,ओंकार शरन
http://www.wikidata.org/entity/Q31337670,रघुराज
http://www.wikidata.org/entity/Q7117373,पी॰के॰ श्रीमती
http://www.wikidata.org/entity/Q30104796,शैलेन्द्र यादव ‘ललई’
http://www.wikidata.org/entity/Q17318551,शीतला सहाय
http://www.wikidata.org/entity/Q31334898,"सरदार, बलदेव सिंह"
http://www.wikidata.org/entity/Q557749,मुहम्मद हिदायतुल्लाह
http://www.wikidata.org/entity/Q17421506,स्वामी कुमारानन्द
http://www.wikidata.org/entity/Q7117388,पी॰ करुणाकरण
http://www.wikidata.org/entity/Q31337934,राम करन सिंह
http://www.wikidata.org/entity/Q31314194,बेचई सरोज
http://www.wikidata.org/entity/Q7639672,सुन्दर सिंह भण्डारी
http://www.wikidata.org/entity/Q31333827,शीतला प्रसाद
http://www.wikidata.org/entity/Q23761475,मेलुप्रो वेरो
http://www.wikidata.org/entity/Q863530,बिनय रंजन सेन
http://www.wikidata.org/entity/Q6443510,कुमार विश्वास
http://www.wikidata.org/entity/Q31323452,राधामोहन दास अग्रवाल
http://www.wikidata.org/entity/Q31314150,धर्म राज
http://www.wikidata.org/entity/Q7876877,उदय लाल आंजना
http://www.wikidata.org/entity/Q31337994,राम नरेश शुक्ल
http://www.wikidata.org/entity/Q24247095,अंगूरलता डेका
http://www.wikidata.org/entity/Q18515864,लक्ष्मीकांत पारसेकर
http://www.wikidata.org/entity/Q31332072,हबीबुर्रहमान खां हकीम
http://www.wikidata.org/entity/Q6505243,लक्ष्मीकान्त बाजपेयी
http://www.wikidata.org/entity/Q19605082,विक्रम सिंह
http://www.wikidata.org/entity/Q5000349,बुर्रा नरसय्या
http://www.wikidata.org/entity/Q21155327,गोपाराम मेघवाल
http://www.wikidata.org/entity/Q3503625,राबड़ी देवी
http://www.wikidata.org/entity/Q31331282,राजा राम शर्मा
http://www.wikidata.org/entity/Q31313897,अमित गौरव यादव
http://www.wikidata.org/entity/Q3530125,सुरेश गोपी
http://www.wikidata.org/entity/Q16729140,सुनील गायकवाड़
http://www.wikidata.org/entity/Q16015231,नंदनुरि प्रसादा राव
http://www.wikidata.org/entity/Q3080468,टी एन शेषन
http://www.wikidata.org/entity/Q4285853,भर्तुहरी महताब
http://www.wikidata.org/entity/Q6161634,जसकौर मीणा
http://www.wikidata.org/entity/Q96002143,सुभाष धोटे
http://www.wikidata.org/entity/Q31323633,शिव गणेश ‘लोधी’
http://www.wikidata.org/entity/Q7427196,सौगत रॉय
http://www.wikidata.org/entity/Q7935943,विशम्भर प्रसाद निषाद
http://www.wikidata.org/entity/Q31329846,केशोराम
http://www.wikidata.org/entity/Q31331142,मोहम्मद नसीर
http://www.wikidata.org/entity/Q31329603,अजीज इमाम
http://www.wikidata.org/entity/Q2045095,शांता कुमार
http://www.wikidata.org/entity/Q560145,रूसी करंजिया
http://www.wikidata.org/entity/Q16897866,देवजीभाई गोविंदभाई फतेपारा
http://www.wikidata.org/entity/Q27057644,वानति श्रीनिवासन
http://www.wikidata.org/entity/Q31332111,हरगोविन्द सिंह
http://www.wikidata.org/entity/Q31335825,शिव राज सिंह
http://www.wikidata.org/entity/Q31331730,वीरेन्द्र पति यादव
http://www.wikidata.org/entity/Q15730340,निषा चौधरी
http://www.wikidata.org/entity/Q16914124,गजेन्द्र सिंह शेखावत
http://www.wikidata.org/entity/Q5564257,गिरिधारी यादव
http://www.wikidata.org/entity/Q20561285,के. के. रमा
http://www.wikidata.org/entity/Q3520421,विजियांग्राम के महाराजकुमार
http://www.wikidata.org/entity/Q17039507,उमा शंकर मिश्रा
http://www.wikidata.org/entity/Q16938944,प्रताप चन्द्र सारंगी
http://www.wikidata.org/entity/Q7560756,सोनल मानसिंह
http://www.wikidata.org/entity/Q16969083,रामेश्वर लाल डूडी
http://www.wikidata.org/entity/Q61103121,आचार्य दीपंकर
http://www.wikidata.org/entity/Q16105255,हुकुमदेव नारायण यादव
http://www.wikidata.org/entity/Q31330350,दर्शन राम
http://www.wikidata.org/entity/Q31334009,अखण्ड प्रताप सिंह
http://www.wikidata.org/entity/Q63999107,सुरेश पुजारी
http://www.wikidata.org/entity/Q3751683,रघुनाथ मोहपात्रा
http://www.wikidata.org/entity/Q106809614,हाजी फारुक मकबूल शाब्दी
http://www.wikidata.org/entity/Q31323365,रफी अहमद उस्मानी
http://www.wikidata.org/entity/Q31330514,नरदेव शास्त्री
http://www.wikidata.org/entity/Q31313990,आशीष यादव
http://www.wikidata.org/entity/Q7929176,विजय कुमार सिंह
http://www.wikidata.org/entity/Q31337884,राम अचल सिंह सेंगर
http://www.wikidata.org/entity/Q469948,वी. आर. नेदुनचेझियान
http://www.wikidata.org/entity/Q31336846,बृज मोहन दास अग्रवाल
http://www.wikidata.org/entity/Q31332791,दाता राम चौधरी
http://www.wikidata.org/entity/Q22811570,कन्हैया कुमार
http://www.wikidata.org/entity/Q31314327,राममूर्ती सिंह वर्मा
http://www.wikidata.org/entity/Q31332573,चन्द्रिका प्रसाद
http://www.wikidata.org/entity/Q31336290,किशनलाल दिलेर
http://www.wikidata.org/entity/Q31333754,शिव मंगल सिंह
http://www.wikidata.org/entity/Q3534319,सुरजीत सिंह बरनाला
http://www.wikidata.org/entity/Q2573133,सुरेश कलमाड़ी
http://www.wikidata.org/entity/Q57410790,रत्नाकर पाण्डेय
http://www.wikidata.org/entity/Q31314118,देवेन्द्र अग्रवाल
http://www.wikidata.org/entity/Q31335182,महमूद हसन खां
http://www.wikidata.org/entity/Q31323247,मंजू सिंह
http://www.wikidata.org/entity/Q31331644,लाल बहादुर सिंह कश्यप
http://www.wikidata.org/entity/Q4794148,मुत्तुलक्ष्मी रेड्डी
http://www.wikidata.org/entity/Q31336942,बदलराम
http://www.wikidata.org/entity/Q31333486,राम मूर्ति
http://www.wikidata.org/entity/Q31314064,कालीचरण सुमन
http://www.wikidata.org/entity/Q5657287,हीरुभाइ एम पटेल
http://www.wikidata.org/entity/Q7288737,रामदेवी चौधरी
http://www.wikidata.org/entity/Q31338341,रामश्री राजपूत
http://www.wikidata.org/entity/Q62835545,सत्यानंद भोक्ता
http://www.wikidata.org/entity/Q24037,बी. वाई. राघवेंद्र
http://www.wikidata.org/entity/Q6480413,ललिता कुमारमंगलम
http://www.wikidata.org/entity/Q31314151,हेमराज वर्मा
http://www.wikidata.org/entity/Q6123441,जय प्रकाश
http://www.wikidata.org/entity/Q31323353,रणवेन्द्र प्रताप सिंह उर्फ धुन्नी भइया
http://www.wikidata.org/entity/Q3595630,ब्रजेश मिश्र
http://www.wikidata.org/entity/Q6625143,एम एम जेकब
http://www.wikidata.org/entity/Q7040030,निर्मला भूरिया
http://www.wikidata.org/entity/Q31331754,वीरेन्द्र शाह
http://www.wikidata.org/entity/Q31335856,शौकत हमीद खां
http://www.wikidata.org/entity/Q19542778,अमर कुमार बाउरी
http://www.wikidata.org/entity/Q7504125,श्रीनिवास दादासाहेब पाटिल
http://www.wikidata.org/entity/Q31334191,कृष्णानन्द राय
http://www.wikidata.org/entity/Q107014847,मनोज मेघवाल
http://www.wikidata.org/entity/Q4913805,बीना दास
http://www.wikidata.org/entity/Q31313881,अभय नरायन सिंह पटेल
http://www.wikidata.org/entity/Q17279160,बलराम दास टंडन
http://www.wikidata.org/entity/Q6323646,के॰ एन॰ गोविन्दाचार्य
http://www.wikidata.org/entity/Q31336333,गया प्रसाद उर्फ मास्टर साहब
http://www.wikidata.org/entity/Q4120544,माधव श्रिहरी आने
http://www.wikidata.org/entity/Q1190856,नवीन पटनायक
http://www.wikidata.org/entity/Q61102851,बैजनाथ
http://www.wikidata.org/entity/Q54165683,गणेशी लाल
http://www.wikidata.org/entity/Q15269387,आर आर दिवाकर
http://www.wikidata.org/entity/Q465026,फूलन देवी
http://www.wikidata.org/entity/Q16897859,देवसिंह चौहान
http://www.wikidata.org/entity/Q7238273,प्रमोद तिवारी
http://www.wikidata.org/entity/Q1585339,हरी देव जोशी
http://www.wikidata.org/entity/Q7117559,पी. सुब्बारायन
http://www.wikidata.org/entity/Q16897887,जयंत सिन्हा
http://www.wikidata.org/entity/Q106466968,निखिल सवानी
http://www.wikidata.org/entity/Q6447856,कुशाभाऊ ठाकरे
http://www.wikidata.org/entity/Q3520886,प्रशांत भूषण
http://www.wikidata.org/entity/Q1397997,फतेहसिंह राव गायकवाड़
http://www.wikidata.org/entity/Q2914941,लार्ड लिनलिथगो
http://www.wikidata.org/entity/Q4900691,भगवंतराव अन्नाभाउ मंडलोइ
http://www.wikidata.org/entity/Q30122107,अब्दुल खलीक़
http://www.wikidata.org/entity/Q19666780,सरिता सिंह
http://www.wikidata.org/entity/Q3389105,एमी बेरा
http://www.wikidata.org/entity/Q19899404,राघव चड्ढा
http://www.wikidata.org/entity/Q31314136,सुरेन्द्र सिंह पटेल
http://www.wikidata.org/entity/Q16902081,आलोक संजर
http://www.wikidata.org/entity/Q31338271,रामप्रसाद
http://www.wikidata.org/entity/Q31333600,लक्ष्मी नारायण
http://www.wikidata.org/entity/Q31322792,अनिल कुमार मौर्य
http://www.wikidata.org/entity/Q379157,धर्मेन्द्र
http://www.wikidata.org/entity/Q7273982,आर.शंकर
http://www.wikidata.org/entity/Q31314479,शाह आलम उर्फ गुड्डू जमाली
http://www.wikidata.org/entity/Q15940986,अलका नाथ
http://www.wikidata.org/entity/Q7387753,एस. पी. सिंह बघेल
http://www.wikidata.org/entity/Q4834234,बी॰ टी॰ रणदिवे
http://www.wikidata.org/entity/Q5071306,चंद्रा पुल्ला रेड्डी
http://www.wikidata.org/entity/Q5092244,हरेकृष्ण महताब
http://www.wikidata.org/entity/Q31338829,शीतलादीन द्विवेदी
http://www.wikidata.org/entity/Q22572409,मीसा भारती
http://www.wikidata.org/entity/Q31314016,इन्द्रपाल सिंह
http://www.wikidata.org/entity/Q31322900,आसिफ
http://www.wikidata.org/entity/Q16929761,वी॰ सत्यभामा
http://www.wikidata.org/entity/Q16736900,रामदास तडस
http://www.wikidata.org/entity/Q4914482,बिनोदानंद झा
http://www.wikidata.org/entity/Q31314244,रमेश चन्द्र
http://www.wikidata.org/entity/Q42309416,अल्पेश ठाकोर
http://www.wikidata.org/entity/Q31331889,शिवनाथ काटजू
http://www.wikidata.org/entity/Q29476895,तजिंदर पाल सिंह बग्गा
http://www.wikidata.org/entity/Q61103484,विक्रमादित्य सिंह
http://www.wikidata.org/entity/Q31314159,नारद राय
http://www.wikidata.org/entity/Q50318262,गोरधन वर्मा
http://www.wikidata.org/entity/Q19542287,मनोहर उंटवाल
http://www.wikidata.org/entity/Q28811961,शुरहोजेलि लियोजित्सु
http://www.wikidata.org/entity/Q31314111,त्रिभुवन राम
http://www.wikidata.org/entity/Q2728260,कीर्ति आज़ाद
http://www.wikidata.org/entity/Q20047084,लीला रामकुमार भार्गव
http://www.wikidata.org/entity/Q31333346,रघुरन तेज बहादुर सिंह
http://www.wikidata.org/entity/Q17068360,लाला अचिंट राम
http://www.wikidata.org/entity/Q4217594,त्रिलोकी नाथ कौल
http://www.wikidata.org/entity/Q4841128,बद्रीराम जाखड़
http://www.wikidata.org/entity/Q5516315,राजेंद्र प्रसाद (अभिनेता)
http://www.wikidata.org/entity/Q1896096,जानकी बल्लभ पटनायक
http://www.wikidata.org/entity/Q31335526,राम लखन शुक्ल
http://www.wikidata.org/entity/Q5606368,नृपेन चक्रबर्ती
http://www.wikidata.org/entity/Q16728677,सतीश चन्द्र दुबे
http://www.wikidata.org/entity/Q6516265,लीला रॉय
http://www.wikidata.org/entity/Q4667580,आबिद हुसैन
http://www.wikidata.org/entity/Q31323048,जमीरउल्ला
http://www.wikidata.org/entity/Q31334397,"जुल्फिकार अली खां, नवाबजादा सैय्यद"
http://www.wikidata.org/entity/Q27892450,लाल चिंतामणि शरण नाथ शाहदेव
http://www.wikidata.org/entity/Q31323165,नारायण सिंह
http://www.wikidata.org/entity/Q5276819,दिलीप टिर्की
http://www.wikidata.org/entity/Q20716931,महेन्द्र कुमार सिंह
http://www.wikidata.org/entity/Q7273985,आर. संकरा नारायणन थंपी
http://www.wikidata.org/entity/Q4807276,असलम शेर खान
http://www.wikidata.org/entity/Q12449286,राजा एम अन्नामलाई मुत्तैया चेट्टियार
http://www.wikidata.org/entity/Q43974797,ज़ोहराबेन चावड़ा
http://www.wikidata.org/entity/Q4699798,अजीत प्रताप सिंह
http://www.wikidata.org/entity/Q4790534,आरिफ़ बेग
http://www.wikidata.org/entity/Q31334926,बसंत लाल
http://www.wikidata.org/entity/Q1569078,हैदर अली
http://www.wikidata.org/entity/Q31330131,चुन्नी लाल सागर
http://www.wikidata.org/entity/Q31323735,सिद्धार्थ शंकर
http://www.wikidata.org/entity/Q6017688,इंदर सिंह नामधारी
http://www.wikidata.org/entity/Q455144,गिरधारीलाल भार्गव
http://www.wikidata.org/entity/Q31332482,गरीबदास
http://www.wikidata.org/entity/Q64011108,सुकान्ता मजूमदार
http://www.wikidata.org/entity/Q63676161,बांके लाल सोनकर
http://www.wikidata.org/entity/Q31314149,हेमलता चौधरी
http://www.wikidata.org/entity/Q31323695,सुमन देवी कुशवाहा
http://www.wikidata.org/entity/Q31334881,ब्रह्मदत्त मायर
http://www.wikidata.org/entity/Q31331160,मोहम्मद सआदत अली खां
http://www.wikidata.org/entity/Q31336031,अंगने लाल
http://www.wikidata.org/entity/Q31330779,बलभद्र प्रसाद शुक्ल
http://www.wikidata.org/entity/Q31334649,नित्यानंद पांडेय
http://www.wikidata.org/entity/Q31331085,मिजाजी लाल
http://www.wikidata.org/entity/Q31323435,राजाराम त्यागी
http://www.wikidata.org/entity/Q4880615,बेगम ऐज़ाज़ रसूल
http://www.wikidata.org/entity/Q98193744,हिरा सिंह मरकाम
http://www.wikidata.org/entity/Q31335687,वीर सेन
http://www.wikidata.org/entity/Q31323493,रामकिशोर सिंह
http://www.wikidata.org/entity/Q31337904,राम अधार
http://www.wikidata.org/entity/Q19620120,प्रियंका मेघवाल
http://www.wikidata.org/entity/Q6347911,कैलाश चन्द्र मेघवाल
http://www.wikidata.org/entity/Q16043393,मयंक गाँधी
http://www.wikidata.org/entity/Q2769778,यूसुफ़ मेहर अली
http://www.wikidata.org/entity/Q16197077,सज्जाद लोन
http://www.wikidata.org/entity/Q19007459,गुलजार सिंह रणीके
http://www.wikidata.org/entity/Q3195894,ओमप्रकाश चौटाला
http://www.wikidata.org/entity/Q31335421,राम अनन्त पांडेय
http://www.wikidata.org/entity/Q28227517,पशुपति कुमार पारस
http://www.wikidata.org/entity/Q4849562,बख्शी ग़ुलाम मोहम्मद
http://www.wikidata.org/entity/Q38459337,शत्रुघ्न तिवारी
http://www.wikidata.org/entity/Q31330631,प्रेम किशन खन्ना
http://www.wikidata.org/entity/Q31323072,जितेन्द्र कुमार एडवोकेट
http://www.wikidata.org/entity/Q30687577,देवेन्द्र कुमार निम
http://www.wikidata.org/entity/Q31335420,"चौधरी, राम अधीन सिंह यादव"
http://www.wikidata.org/entity/Q31337059,भृगुनाथ उर्फ भग्गुराम
http://www.wikidata.org/entity/Q16011246,हंसराज गुप्ता
http://www.wikidata.org/entity/Q7256610,पं तारकेश्वर पांडेय
http://www.wikidata.org/entity/Q64141294,वी॰ डी॰ शर्मा
http://www.wikidata.org/entity/Q5935381,चौधरी  हुकम सिंह
http://www.wikidata.org/entity/Q7292542,रानी नाराह
http://www.wikidata.org/entity/Q15941049,संध्या बौरी
http://www.wikidata.org/entity/Q31338556,विश्वनाथ प्रसाद उर्फ झींगन साहू
http://www.wikidata.org/entity/Q31330848,बाबूलाल मित्तल
http://www.wikidata.org/entity/Q2680357,श्राबंती चटर्जी
http://www.wikidata.org/entity/Q16901291,तोटा नरसिम्हम
http://www.wikidata.org/entity/Q31323464,राम किशुन
http://www.wikidata.org/entity/Q31334527,द्विजेन्द्र नारायण पांडेय
http://www.wikidata.org/entity/Q64011476,अरुण साव
http://www.wikidata.org/entity/Q16729646,हरीशचन्द्र मीणा
http://www.wikidata.org/entity/Q31338032,राम प्रकाश त्रिपाठी
http://www.wikidata.org/entity/Q4833796,भाऊराव देवाजी खोब्रागडे
http://www.wikidata.org/entity/Q31330230,जटाशंकर शुक्ल
http://www.wikidata.org/entity/Q16196374,उदयनराजे भोसले
http://www.wikidata.org/entity/Q16914046,हेमन्त गोडसे
http://www.wikidata.org/entity/Q31314180,फरीद महफूज किदवई
http://www.wikidata.org/entity/Q4805770,अशोक मित्र
http://www.wikidata.org/entity/Q31323154,शेख नसीरूद्दीन सिद्दीकी
http://www.wikidata.org/entity/Q17090493,वीरेन्द्र सिंह
http://www.wikidata.org/entity/Q28170206,कुमावत
http://www.wikidata.org/entity/Q1898192,के शंकरनारायणन
http://www.wikidata.org/entity/Q31314390,वहाब चौधरी
http://www.wikidata.org/entity/Q63999061,आर॰ के॰ रंजन सिंह
http://www.wikidata.org/entity/Q61102745,एम॰ तंबीदुरै
http://www.wikidata.org/entity/Q31330427,दाऊ दयाल खन्ना
http://www.wikidata.org/entity/Q313243,चिरंजीवी
http://www.wikidata.org/entity/Q24851590,महेश पोद्दार
http://www.wikidata.org/entity/Q6733761,महेन्द्र प्रसाद
http://www.wikidata.org/entity/Q31337558,मोतीलाल देहलवी
http://www.wikidata.org/entity/Q16937356,अशोक कुमार के॰
http://www.wikidata.org/entity/Q21643042,मुकेश शर्मा
http://www.wikidata.org/entity/Q467189,नंदिनी सत्पथी
http://www.wikidata.org/entity/Q31334504,देवेन्द्र सिंह
http://www.wikidata.org/entity/Q2723347,काका कालेलकर
http://www.wikidata.org/entity/Q16900559,अरका केशरी देव
http://www.wikidata.org/entity/Q31332479,गया बख्श सिंह
http://www.wikidata.org/entity/Q3344992,श्यामाप्रसाद मुखर्जी
http://www.wikidata.org/entity/Q7933694,वीरेंद्र कुमार खटीक
http://www.wikidata.org/entity/Q31314196,भगवती प्रसाद
http://www.wikidata.org/entity/Q31334536,देशराज सिंह
http://www.wikidata.org/entity/Q31322896,आरिफ अनवर हाशमी
http://www.wikidata.org/entity/Q334252,आर. कृष्णस्वामी नारायण
http://www.wikidata.org/entity/Q31737221,नारायण सदोबा कजराल्कर
http://www.wikidata.org/entity/Q5243136,सर डयेन्द्रनथ बुर्रेन्चोबय
http://www.wikidata.org/entity/Q31330155,छेदालाल
http://www.wikidata.org/entity/Q62773778,नकुल नाथ
http://www.wikidata.org/entity/Q64141276,दीपक बैज
http://www.wikidata.org/entity/Q31330088,घासीराम जाटव
http://www.wikidata.org/entity/Q16728004,चिराग पासवान
http://www.wikidata.org/entity/Q33635,हेमा मालिनी
http://www.wikidata.org/entity/Q31333733,कुंवर श्रीपाल सिंह
http://www.wikidata.org/entity/Q3595559,नफ़ीसा अली
http://www.wikidata.org/entity/Q31338414,रामस्वरूप वर्मा
http://www.wikidata.org/entity/Q334279,चन्द्रशेखर
http://www.wikidata.org/entity/Q31332936,पब्बर राम
http://www.wikidata.org/entity/Q6323781,के.परसरन
http://www.wikidata.org/entity/Q31331946,सत्य नारायण दत्त
http://www.wikidata.org/entity/Q3946376,सामलदास गाँधी
http://www.wikidata.org/entity/Q31332307,एस0जी0 दत्त
http://www.wikidata.org/entity/Q109137438,प्रसून कुमार
http://www.wikidata.org/entity/Q31323014,चन्द्र प्रकाश मिश्र ‘मटियारी’
http://www.wikidata.org/entity/Q31314257,राजकिशोर सिंह
http://www.wikidata.org/entity/Q31330404,देवेन्द्र प्रताप नारायण
http://www.wikidata.org/entity/Q50534833,एॅलेग्स़ेण्डर लालो हेक
http://www.wikidata.org/entity/Q4901043,भानु प्रताप सिंह
http://www.wikidata.org/entity/Q111261839,पैकियाराजन सेतुरामलिंगम
http://www.wikidata.org/entity/Q1395425,विल्लुपुरम चिन्नैया गणेशन
http://www.wikidata.org/entity/Q31331444,राम सनेही भारतीय
http://www.wikidata.org/entity/Q27063743,प्रदान बरुआ
http://www.wikidata.org/entity/Q17318755,जगदीश प्रसाद माथुर
http://www.wikidata.org/entity/Q6026897,इन्द्रजीत गुप्त
http://www.wikidata.org/entity/Q7286475,राजू शेट्टी
http://www.wikidata.org/entity/Q31322894,आर0 के0 चौधरी
http://www.wikidata.org/entity/Q31334966,बाबूलाल श्रीवास्तव
http://www.wikidata.org/entity/Q64011147,राजू बिस्ता
http://www.wikidata.org/entity/Q31330392,देवकी नन्द विभव
http://www.wikidata.org/entity/Q21151462,विमला ड्यङ्
http://www.wikidata.org/entity/Q7560722,सोनाराम
http://www.wikidata.org/entity/Q28059487,अब्बास अंसारी
http://www.wikidata.org/entity/Q16901282,सुनील कुमार मंडल
http://www.wikidata.org/entity/Q60884083,नर्मदा प्रसाद प्रजापति
http://www.wikidata.org/entity/Q31323729,सुरेश्वर सिंह
http://www.wikidata.org/entity/Q6382534,केदार पांडे
http://www.wikidata.org/entity/Q2601746,सीताराम केसरी
http://www.wikidata.org/entity/Q4866310,बसावन सिंह
http://www.wikidata.org/entity/Q31332358,कुंवर कृष्ण वर्मा
http://www.wikidata.org/entity/Q64011113,कुनार हेम्बराम
http://www.wikidata.org/entity/Q17285719,रघुनाथ सिंह बहादुर
http://www.wikidata.org/entity/Q31314080,गुलाब मौहम्मद
http://www.wikidata.org/entity/Q31332580,चिरंजी लाल जाटव
http://www.wikidata.org/entity/Q16937418,वी॰ पन्नीरसेल्वम
http://www.wikidata.org/entity/Q6749419,मनीराम बागड़ी
http://www.wikidata.org/entity/Q7125439,पकौड़ी लाल कोल
http://www.wikidata.org/entity/Q31331556,रामशंकर रविवासी
http://www.wikidata.org/entity/Q31332671,जमुना सिंह
http://www.wikidata.org/entity/Q31314171,पूरन प्रकाश
http://www.wikidata.org/entity/Q31333558,रामशरण यादव
http://www.wikidata.org/entity/Q31323472,राम प्रसाद चौधरी
http://www.wikidata.org/entity/Q16733126,नैनार नागेंद्रन
http://www.wikidata.org/entity/Q64002688,भरत सिंह
http://www.wikidata.org/entity/Q31330874,बिशम्बर सिंह
http://www.wikidata.org/entity/Q4834212,बी. सत्यनारायणन रेड्डी
http://www.wikidata.org/entity/Q26370,राजा रमन्ना
http://www.wikidata.org/entity/Q5517518,गज सिंह
http://www.wikidata.org/entity/Q1471625,जगजीवन राम
http://www.wikidata.org/entity/Q3522405,रमेश पोखरियाल
http://www.wikidata.org/entity/Q31336147,इन्द्रलाल
http://www.wikidata.org/entity/Q7387654,सैयद मुजफ्फर हुसैन बर्नी
http://www.wikidata.org/entity/Q5796923,के एस हेगड़े
http://www.wikidata.org/entity/Q31331266,राजा राम
http://www.wikidata.org/entity/Q21175242,शमशेर सिंह मन्हास(राजनेता)
http://www.wikidata.org/entity/Q61103411,सुरेश कुमार
http://www.wikidata.org/entity/Q16154549,हरसिमरत कौर बादल
http://www.wikidata.org/entity/Q64120918,चन्द्र सेेेन जादौन
http://www.wikidata.org/entity/Q1010258,बी. जी .खेर
http://www.wikidata.org/entity/Q31337960,राम चरन दोहरे
http://www.wikidata.org/entity/Q16864243,शेयरजवटी नेहरू
http://www.wikidata.org/entity/Q31314095,जमीर उल्ला खां
http://www.wikidata.org/entity/Q12448837,रमाशंकर कौशिक
http://www.wikidata.org/entity/Q4900700,भगवती चरण वर्मा
http://www.wikidata.org/entity/Q31338103,रामचन्द्र आजाद
http://www.wikidata.org/entity/Q31336308,गंगाभक्त सिंह
http://www.wikidata.org/entity/Q3595500,कुमारी शैलजा
http://www.wikidata.org/entity/Q31314347,रामहेत भारती
http://www.wikidata.org/entity/Q31313844,अनिल कुमार दोहरे
http://www.wikidata.org/entity/Q15456220,एस॰एस॰ अहलूवालिया
http://www.wikidata.org/entity/Q6732739,महादेव सिंह खण्डेला
http://www.wikidata.org/entity/Q31333078,बाबू राम
http://www.wikidata.org/entity/Q3764667,मुपपवरपु वेंकैया नायडू
http://www.wikidata.org/entity/Q31323688,सुभाष पाण्डेय
http://www.wikidata.org/entity/Q31322867,अशोक कुमार सिंह
http://www.wikidata.org/entity/Q31333622,वशिष्ठनारायण शर्मा
http://www.wikidata.org/entity/Q31331955,सुन्दर दास दीवान
http://www.wikidata.org/entity/Q13530015,नीलमणि फूकन
http://www.wikidata.org/entity/Q31335341,रनबहादुर सिंह
http://www.wikidata.org/entity/Q31314227,मो0 आसिफ
http://www.wikidata.org/entity/Q4876323,बेअंत सिंह
http://www.wikidata.org/entity/Q6442875,कुलदीप बिश्नोई
http://www.wikidata.org/entity/Q31323488,राम सागर ‘अकेला’
http://www.wikidata.org/entity/Q16193764,जगत प्रकाश नड्डा
http://www.wikidata.org/entity/Q31332216,अली जर्रार जाफरी
http://www.wikidata.org/entity/Q16902096,भैरों प्रसाद मिश्र
http://www.wikidata.org/entity/Q31323078,त्रिभुवन दत्त
http://www.wikidata.org/entity/Q31336409,चन्द्र किशोर तिवारी
http://www.wikidata.org/entity/Q2767900,मनुभाई पाँचोली
http://www.wikidata.org/entity/Q31333271,महेश सिंह
http://www.wikidata.org/entity/Q96624326,कुमुदचन्द्र सिंह
http://www.wikidata.org/entity/Q19661844,सुहासिनी चट्टोपाध्याय
http://www.wikidata.org/entity/Q1416013,जगदीश शेट्टार
http://www.wikidata.org/entity/Q3518489,जसवंत सिंह
http://www.wikidata.org/entity/Q64747658,वेद प्रकाश सोलंकी
http://www.wikidata.org/entity/Q31335110,मतोला सिंह
http://www.wikidata.org/entity/Q5091746,गिरिधर गमांग
http://www.wikidata.org/entity/Q6105894,जे एच पटेल
http://www.wikidata.org/entity/Q31338799,शिवलाल
http://www.wikidata.org/entity/Q64003969,स्वदेश ओहरी
http://www.wikidata.org/entity/Q562303,एन. धरम सिंह
http://www.wikidata.org/entity/Q31314394,विजमा यादव
http://www.wikidata.org/entity/Q6035995,इनोसेंट
http://www.wikidata.org/entity/Q1067913,चारू मुजुमदार
http://www.wikidata.org/entity/Q57247331,मदन मोहन झा
http://www.wikidata.org/entity/Q16736892,भारतेन्दु सिंह
http://www.wikidata.org/entity/Q31323348,रघुनाथ प्रसाद शंखवार
http://www.wikidata.org/entity/Q3595245,बलवंतराय मेहता
http://www.wikidata.org/entity/Q31338143,रामचन्द्र सिंह
http://www.wikidata.org/entity/Q110939559,अनिल कुमार त्रिपाठी
http://www.wikidata.org/entity/Q31333765,शिव शंकर सिंह
http://www.wikidata.org/entity/Q15682603,रामप्रसाद पोटाई
http://www.wikidata.org/entity/Q31334248,गनेशी लाल चौधरी
http://www.wikidata.org/entity/Q5483930,फ्रांसिस्को सरदिन्हा
http://www.wikidata.org/entity/Q377870,एच॰ डी॰ देवेगौड़ा
http://www.wikidata.org/entity/Q557177,रघु वीर
http://www.wikidata.org/entity/Q31337867,राजबहादुर शुक्ल
http://www.wikidata.org/entity/Q5092831,राजेंद्र नारायण सिंह देव
http://www.wikidata.org/entity/Q6893547,मोहन कुन्दरिया
http://www.wikidata.org/entity/Q31323720,सुरेश चन्द्र तिवारी
http://www.wikidata.org/entity/Q31335246,यशपाल सिंह वर्मा
http://www.wikidata.org/entity/Q24668915,मोहम्मद जासमीर अंसारी
http://www.wikidata.org/entity/Q43371402,इन्दिरा अनंत मैडो
http://www.wikidata.org/entity/Q31323254,मधुसूदन शर्मा
http://www.wikidata.org/entity/Q61102779,शेर सिंह घुबाया
http://www.wikidata.org/entity/Q17352181,राजेश अग्रहरि
http://www.wikidata.org/entity/Q465018,जयललिता
http://www.wikidata.org/entity/Q7289463,रामेश्वर प्रसाद सिन्हा
http://www.wikidata.org/entity/Q31334298,चन्द्रदेव
http://www.wikidata.org/entity/Q31314403,विजय कुमार मिश्र
